#{"t_start": 1651842718.0390923, "env_id": "Swimmer-v3"}
r,l,t
0.012587,1000,29.818073
-17.054338,1000,32.306416
-2.738536,1000,35.047413
8.918036,1000,38.335417
-13.407598,1000,41.84889
-4.968053,1000,45.775817
-18.315028,1000,50.301839
4.547154,1000,54.956593
6.649436,1000,59.989146
9.275767,1000,65.322127
-3.954109,1000,94.370317
-6.091507,1000,100.337303
9.035427,1000,107.005549
-11.044352,1000,113.866955
9.59678,1000,121.205007
-13.725109,1000,128.691862
-3.930404,1000,136.951843
-8.750773,1000,145.338684
22.39377,1000,154.095205
-8.069821,1000,163.185005
1.112149,1000,195.592026
-6.868439,1000,205.628598
-14.436878,1000,215.686331
10.984035,1000,226.233493
4.237263,1000,237.282777
8.402401,1000,277.660674
34.745403,1000,316.149018
33.436231,1000,355.404077
38.348588,1000,394.879586
29.719126,1000,434.768223
35.751026,1000,497.821052
32.176358,1000,538.191036
34.455145,1000,579.165714
30.731982,1000,620.413287
29.710808,1000,661.845462
38.13851,1000,704.060417
32.266168,1000,746.374442
21.943883,1000,789.282048
32.357528,1000,832.301448
21.439282,1000,875.511993
27.052171,1000,942.205295
41.552589,1000,986.310348
34.411482,1000,1030.721545
32.800512,1000,1075.520873
37.432481,1000,1120.854939
13.086218,1000,1166.575586
33.997382,1000,1212.623405
36.037395,1000,1258.981548
32.851832,1000,1305.577986
29.837218,1000,1352.697662
32.189163,1000,1423.027591
35.946206,1000,1471.041813
34.568384,1000,1519.333014
40.294504,1000,1567.657913
43.99718,1000,1616.326115
38.914488,1000,1665.745499
35.296184,1000,1715.548938
36.378733,1000,1765.559521
41.956952,1000,1815.972608
39.015844,1000,1866.540986
55.049503,1000,1940.612502
44.366507,1000,1992.457168
45.06706,1000,2044.606352
49.707172,1000,2096.939654
48.579339,1000,2149.740713
48.405535,1000,2202.294079
47.213912,1000,2255.563221
49.225189,1000,2309.966048
45.479611,1000,2364.163479
48.586262,1000,2419.027818
45.661733,1000,2496.869521
47.86372,1000,2552.48782
44.938204,1000,2608.497005
40.500344,1000,2664.868351
41.314559,1000,2724.541821
50.231257,1000,2785.135065
52.168285,1000,2846.258118
51.033836,1000,2909.428339
50.667376,1000,2973.763222
39.621033,1000,3038.688427
44.098548,1000,3129.137701
58.28696,1000,3194.525664
50.300181,1000,3260.707637
44.301841,1000,3327.303079
52.342519,1000,3394.703484
59.679928,1000,3462.650596
52.693556,1000,3530.244671
52.955925,1000,3598.574128
51.397995,1000,3667.285907
52.303433,1000,3736.621947
51.769692,1000,3831.20828
52.910422,1000,3901.064993
50.360088,1000,3971.404058
48.144402,1000,4042.613885
52.32762,1000,4114.36217
55.506843,1000,4185.094054
55.06511,1000,4256.286154
61.783773,1000,4330.158037
58.290788,1000,4403.164621
60.79066,1000,4477.083589
35.680124,1000,4574.535942
63.397568,1000,4647.575612
39.75874,1000,4721.949466
38.07031,1000,4795.065178
66.200351,1000,4866.69196
66.083315,1000,4940.749412
72.124513,1000,5014.412017
71.306803,1000,5088.283939
68.66208,1000,5161.07129
69.843974,1000,5234.865672
71.393846,1000,5333.081664
78.173445,1000,5407.612473
79.859274,1000,5482.229516
86.022802,1000,5556.22859
86.482875,1000,5629.746003
94.769762,1000,5702.345675
96.999794,1000,5774.37491
99.450258,1000,5849.290108
111.687816,1000,5922.621707
88.643952,1000,5997.000157
38.873158,1000,6097.192051
111.98484,1000,6167.395921
112.612296,1000,6241.550382
112.426324,1000,6314.394949
53.663958,1000,6386.822445
117.613996,1000,6461.720181
114.708024,1000,6533.986023
120.228253,1000,6607.214477
116.700512,1000,6682.402774
115.36246,1000,6751.032053
116.316488,1000,6850.068595
118.802777,1000,6924.057616
118.084001,1000,6996.109881
119.646454,1000,7068.747272
123.076942,1000,7141.45557
117.704635,1000,7211.267183
116.722166,1000,7278.375014
116.498985,1000,7346.768096
119.286994,1000,7420.189133
125.504463,1000,7492.857075
126.044431,1000,7591.098755
128.504735,1000,7664.109304
123.265654,1000,7737.363506
123.387609,1000,7808.922659
132.330341,1000,7880.827976
132.425286,1000,7955.368105
134.437221,1000,8029.957523
131.677516,1000,8103.571791
128.942551,1000,8176.339134
125.925449,1000,8250.772058
129.925315,1000,8348.164298
126.162141,1000,8421.620864
126.608683,1000,8493.955884
140.746121,1000,8567.781816
140.720094,1000,8644.118944
143.404308,1000,8718.938005
143.084775,1000,8793.752696
143.001243,1000,8867.919289
134.521486,1000,8940.74564
126.661383,1000,9010.09673
152.172033,1000,9106.337819
146.526136,1000,9181.110946
146.392796,1000,9256.15507
145.472457,1000,9331.610491
149.675273,1000,9405.71963
145.215207,1000,9477.823433
150.139696,1000,9552.814266
151.678402,1000,9629.347655
147.803395,1000,9705.981164
151.007142,1000,9783.157507
150.508476,1000,9882.429302
148.839532,1000,9957.057112
144.595667,1000,10030.211544
145.625823,1000,10106.750564
151.057507,1000,10182.020406
147.745922,1000,10254.824856
155.661904,1000,10328.98452
146.778903,1000,10402.974541
151.650838,1000,10475.690123
143.086761,1000,10550.69228
142.418588,1000,10650.521003
151.847845,1000,10723.629535
151.053459,1000,10797.908151
143.300094,1000,10870.460256
143.847835,1000,10943.864638
140.203802,1000,11017.205501
140.641229,1000,11091.216007
144.029429,1000,11164.507597
147.640521,1000,11237.781338
137.349605,1000,11311.646231
145.910648,1000,11410.030996
144.170891,1000,11483.762975
138.930967,1000,11557.677969
144.382017,1000,11630.759306
149.39875,1000,11704.018721
141.410395,1000,11778.104464
143.724795,1000,11850.798408
144.644348,1000,11924.568747
143.621385,1000,11998.088117
142.060157,1000,12071.152779
139.565294,1000,12170.877267
147.750035,1000,12244.898131
147.422224,1000,12317.451312
146.00607,1000,12390.095776
140.15469,1000,12464.26072
142.706194,1000,12536.369169
143.580598,1000,12609.621082
143.147209,1000,12682.123882
141.874143,1000,12755.627535
144.315584,1000,12828.819534
138.535383,1000,12927.724703
143.774205,1000,13000.621781
135.241914,1000,13074.380944
143.33277,1000,13147.517932
138.018853,1000,13220.790605
142.925091,1000,13294.309349
144.336804,1000,13368.673037
141.63035,1000,13442.052752
142.573169,1000,13514.297836
137.098261,1000,13587.370709
143.961197,1000,13685.779315
142.288231,1000,13758.465331
143.58048,1000,13832.047476
137.265388,1000,13905.96668
143.774404,1000,13978.986036
141.777212,1000,14052.396178
141.766399,1000,14125.642528
144.343482,1000,14200.035523
140.806978,1000,14273.088065
145.709148,1000,14346.645211
141.92563,1000,14445.068555
144.885948,1000,14518.912912
143.186607,1000,14592.000726
144.744717,1000,14665.981155
143.701896,1000,14738.53428
136.846571,1000,14812.107412
143.10567,1000,14884.528437
144.828592,1000,14957.384373
139.379652,1000,15030.703491
143.79412,1000,15104.323071
139.423253,1000,15202.385036
143.157848,1000,15274.446011
144.045204,1000,15348.414395
140.738514,1000,15421.648626
147.329348,1000,15495.16119
144.388948,1000,15568.524715
145.272859,1000,15642.391583
137.520338,1000,15715.993656
145.060129,1000,15788.932546
143.999623,1000,15863.116971
144.065886,1000,15961.398447
145.024058,1000,16035.409114
147.680154,1000,16108.744437
145.167294,1000,16182.581098
141.34639,1000,16256.464341
145.271368,1000,16329.700451
143.859666,1000,16403.231943
144.553374,1000,16476.728227
143.738536,1000,16550.650233
144.017779,1000,16624.524264
143.292677,1000,16722.647608
142.017191,1000,16795.879926
139.579445,1000,16869.689975
137.812448,1000,16943.477602
143.947588,1000,17017.529835
142.851082,1000,17091.536757
142.563466,1000,17165.53034
144.783599,1000,17240.845438
146.141237,1000,17315.084885
143.602938,1000,17389.817567
143.922851,1000,17488.556389
143.538048,1000,17562.585448
142.941632,1000,17636.039455
142.138809,1000,17709.793467
142.932905,1000,17784.685094
143.771747,1000,17857.748836
146.306205,1000,17929.465036
146.141842,1000,18003.835741
140.461026,1000,18078.205806
144.772617,1000,18151.116957
144.137914,1000,18249.316027
142.659378,1000,18324.16869
145.518866,1000,18396.257377
145.435406,1000,18471.286631
141.282736,1000,18546.065225
144.631464,1000,18619.216361
143.779121,1000,18693.496891
142.768257,1000,18765.120784
143.172085,1000,18838.495368
145.318723,1000,18912.532768
143.489006,1000,19012.093215
143.786842,1000,19085.978766
138.158269,1000,19159.201347
142.171089,1000,19233.763029
142.218361,1000,19307.083933
142.58598,1000,19377.763292
143.798824,1000,19453.192562
142.229558,1000,19526.852602
140.623244,1000,19598.719393
143.359478,1000,19670.757852
141.669925,1000,19768.510728
146.002901,1000,19841.325003
142.922375,1000,19912.420046
138.559312,1000,19981.148616
138.825328,1000,20054.182747
144.06392,1000,20128.059498
140.049862,1000,20201.554338
136.60165,1000,20277.094131
139.381729,1000,20351.230191
138.883751,1000,20425.282588
139.679507,1000,20526.87218
137.431333,1000,20599.558394
140.679632,1000,20675.317919
145.677298,1000,20750.247082
142.597478,1000,20823.483711
144.717681,1000,20900.144418
143.735406,1000,20975.303692
142.637379,1000,21048.9967
143.811762,1000,21122.119397
139.948075,1000,21198.303826
143.85265,1000,21296.231158
144.432518,1000,21369.288065
144.65129,1000,21442.087911
144.181926,1000,21514.74182
145.568225,1000,21587.951772
136.61973,1000,21662.462281
138.177669,1000,21737.288406
139.84948,1000,21813.056118
141.350404,1000,21890.351109
141.047571,1000,21967.451709
143.334298,1000,22066.143482
143.259172,1000,22140.373255
138.329344,1000,22212.457002
141.128154,1000,22287.865299
144.086369,1000,22365.131183
143.483845,1000,22442.535732
136.503366,1000,22519.627315
143.08563,1000,22593.905188
138.577501,1000,22669.255471
143.540849,1000,22744.860255
147.820914,1000,22844.424265
143.987709,1000,22917.395658
146.981086,1000,22992.592764
145.315386,1000,23067.039137
145.601688,1000,23140.057384
144.150634,1000,23215.938053
143.527637,1000,23290.246734
145.771486,1000,23365.232475
144.329343,1000,23439.338424
144.055562,1000,23513.86081
143.502304,1000,23611.463924
147.932045,1000,23685.767382
140.477505,1000,23757.425261
145.814102,1000,23833.46806
145.670632,1000,23906.88527
145.929437,1000,23980.22159
143.981054,1000,24054.970773
141.36352,1000,24128.031403
144.911865,1000,24201.346516
143.454789,1000,24276.085311
146.829497,1000,24373.271401
145.960208,1000,24447.495072
145.579415,1000,24522.101776
144.317779,1000,24594.607269
149.238768,1000,24668.75904
147.90809,1000,24742.236068
146.654107,1000,24816.018621
145.899621,1000,24889.649616
146.8063,1000,24962.193087
144.733332,1000,25035.442255
144.33747,1000,25134.78928
144.430384,1000,25206.922785
146.079791,1000,25280.657242
143.464448,1000,25354.703508
143.201419,1000,25428.376067
141.937266,1000,25501.772605
146.050904,1000,25575.530952
143.538573,1000,25649.293994
142.924919,1000,25722.322332
144.780989,1000,25796.131825
142.03171,1000,25893.776779
144.492093,1000,25966.658231
141.446502,1000,26040.070131
142.974695,1000,26113.154837
144.975944,1000,26186.874318
145.827966,1000,26259.766256
143.154521,1000,26333.132461
140.507689,1000,26406.647782
141.549144,1000,26480.265162
144.16326,1000,26553.084072
145.84419,1000,26652.126749
142.840217,1000,26725.728549
145.726597,1000,26798.992875
143.479599,1000,26872.382985
148.050413,1000,26945.5525
145.464409,1000,27018.523994
144.672413,1000,27091.592731
144.842731,1000,27165.557804
144.316399,1000,27239.396093
145.690781,1000,27313.108383
